iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ESP,Europe,Spain,2020-04-29,212917.0,2144.0,646.857,24275.0,453.0,365.42900000000003,4553.907999999999,45.856,13.835,519.198,9.689,7.816,0.79,,,,,,,,,,,,,40150.0,0.8590000000000001,0.016,62.1,tests performed,85.19,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-04-30,213435.0,518.0,58.714,24543.0,268.0,340.85699999999997,4564.988,11.079,1.256,524.93,5.732,7.29,0.78,,,,,,,,,1351130.0,,28.898000000000003,,45087.0,0.9640000000000001,0.001,767.9,tests performed,85.19,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-01,215216.0,1781.0,1746.5710000000001,24543.0,0.0,288.42900000000003,4603.08,38.092,37.356,524.93,0.0,6.169,0.77,,,,,,,,,,,,,44239.0,0.946,0.039,25.3,tests performed,85.19,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-02,216582.0,1366.0,1525.286,25100.0,557.0,314.0,4632.295999999999,29.215999999999998,32.623000000000005,536.8430000000001,11.913,6.716,0.77,,,,,,,,,,,,,43392.0,0.9279999999999999,0.035,28.4,tests performed,85.19,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-03,217466.0,884.0,1404.5710000000001,25264.0,164.0,296.286,4651.2029999999995,18.907,30.041,540.351,3.508,6.337000000000001,0.76,,,,,69.72800000000001,1.4909999999999999,1325.8310000000001,28.357,,,,,42544.0,0.91,0.033,30.3,tests performed,85.19,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-04,218011.0,545.0,1220.857,25428.0,164.0,272.42900000000003,4662.86,11.657,26.112,543.859,3.508,5.827000000000001,0.76,,,,,,,,,,,,,41697.0,0.892,0.028999999999999998,34.2,tests performed,81.94,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-05,219329.0,1318.0,1222.286,25613.0,185.0,255.857,4691.049,28.19,26.142,547.816,3.957,5.472,0.76,,,,,,,,,,,,,40849.0,0.8740000000000001,0.03,33.4,tests performed,81.94,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-06,220325.0,996.0,1058.286,25857.0,244.0,226.0,4712.352,21.303,22.635,553.034,5.218999999999999,4.834,0.76,,,,,,,,,,,,,40002.0,0.856,0.026000000000000002,37.8,tests performed,81.94,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-07,221447.0,1122.0,1144.5710000000001,26070.0,213.0,218.143,4736.35,23.998,24.48,557.59,4.556,4.666,0.76,,,,,,,,,1625211.0,,34.76,,39154.0,0.8370000000000001,0.028999999999999998,34.2,tests performed,81.94,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-08,222857.0,1410.0,1091.5710000000001,26299.0,229.0,250.857,4766.5070000000005,30.156999999999996,23.346999999999998,562.488,4.898,5.365,0.76,,,,,,,,,,,,,39565.0,0.846,0.027999999999999997,36.2,tests performed,81.94,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-09,223578.0,721.0,999.429,26478.0,179.0,196.857,4781.928,15.421,21.375999999999998,566.316,3.8280000000000003,4.21,0.77,,,,,,,,,,,,,39976.0,0.855,0.025,40.0,tests performed,81.94,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-10,224350.0,772.0,983.429,26621.0,143.0,193.857,4798.44,16.512,21.034000000000002,569.375,3.0589999999999997,4.146,0.77,,,,,34.864000000000004,0.746,712.2230000000001,15.232999999999999,,,,,40386.0,0.8640000000000001,0.024,41.1,tests performed,81.94,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-11,227436.0,3086.0,1346.4289999999999,26744.0,123.0,188.0,4864.443,66.00399999999999,28.798000000000002,572.006,2.6310000000000002,4.021,0.77,,,,,,,,,,,,,40797.0,0.873,0.033,30.3,tests performed,81.94,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-12,228030.0,594.0,1243.0,26920.0,176.0,186.71400000000003,4877.148,12.705,26.586,575.77,3.764,3.9930000000000003,0.77,,,,,,,,,,,,,41207.0,0.8809999999999999,0.03,33.2,tests performed,81.94,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-13,228691.0,661.0,1195.143,27104.0,184.0,178.143,4891.286,14.138,25.561999999999998,579.705,3.935,3.81,0.76,,,,,,,,,,,,,41618.0,0.89,0.028999999999999998,34.8,tests performed,83.33,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-14,229540.0,849.0,1156.143,27321.0,217.0,178.71400000000003,4909.444,18.159000000000002,24.728,584.347,4.641,3.822,0.76,,,,,,,,,1919411.0,,41.053000000000004,,42029.0,0.899,0.027999999999999997,36.4,tests performed,83.33,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-15,230183.0,643.0,1046.5710000000001,27459.0,138.0,165.71400000000003,4923.197,13.753,22.384,587.298,2.952,3.5439999999999996,0.76,,,,,,,,,,,,,42190.0,0.902,0.025,40.3,tests performed,83.33,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-16,230698.0,515.0,1017.143,27563.0,104.0,155.0,4934.212,11.015,21.755,589.523,2.224,3.315,0.76,,,,,,,,,,,,,42350.0,0.9059999999999999,0.024,41.6,tests performed,83.33,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-17,230698.0,0.0,906.857,27563.0,0.0,134.571,4934.212,0.0,19.396,589.523,0.0,2.878,0.76,,,,,26.895,0.575,421.35699999999997,9.012,,,,,42511.0,0.909,0.021,46.9,tests performed,79.17,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-18,231606.0,908.0,595.714,27709.0,146.0,137.857,4953.6320000000005,19.42,12.741,592.645,3.123,2.949,0.77,,,,,,,,,,,,,42672.0,0.9129999999999999,0.013999999999999999,71.6,tests performed,79.17,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-19,232037.0,431.0,572.429,27778.0,69.0,122.571,4962.851,9.218,12.243,594.121,1.476,2.622,0.78,,,,,,,,,,,,,42833.0,0.9159999999999999,0.013000000000000001,74.8,tests performed,79.17,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-20,232555.0,518.0,552.0,27888.0,110.0,112.0,4973.93,11.079,11.806,596.474,2.353,2.395,0.79,,,,,,,,,,,,,42994.0,0.92,0.013000000000000001,77.9,tests performed,79.17,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-21,233037.0,482.0,499.57099999999997,27940.0,52.0,88.429,4984.2390000000005,10.309000000000001,10.685,597.586,1.112,1.891,0.8,,,,,,,,,2221497.0,,47.513999999999996,,43155.0,0.9229999999999999,0.012,86.4,tests performed,79.17,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-22,234824.0,1787.0,663.0,28628.0,688.0,167.0,5022.459,38.221,14.18,612.3009999999999,14.715,3.572,0.81,,,,,,,,,,,,,43413.0,0.929,0.015,65.5,tests performed,75.46,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-23,235290.0,466.0,656.0,28678.0,50.0,159.286,5032.4259999999995,9.967,14.030999999999999,613.37,1.069,3.407,0.81,,,,,,,,,,,,,43672.0,0.934,0.015,66.6,tests performed,75.46,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-24,235772.0,482.0,724.857,28752.0,74.0,169.857,5042.735,10.309000000000001,15.503,614.953,1.5830000000000002,3.633,0.81,,,,,28.886999999999997,0.618,346.649,7.414,,,,,43930.0,0.94,0.017,60.6,tests performed,75.46,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-25,235400.0,-372.0,542.0,26834.0,-1918.0,-125.0,5034.779,-7.956,11.592,573.931,-41.023,-2.674,0.81,,,,,,,,,,,,,44188.0,0.945,0.012,81.5,tests performed,75.46,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-26,236259.0,859.0,603.143,27117.0,283.0,-94.429,5053.151,18.372,12.9,579.9830000000001,6.053,-2.02,0.82,,,,,,,,,,,,,44446.0,0.951,0.013999999999999999,73.7,tests performed,71.76,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-27,236259.0,0.0,529.143,27117.0,0.0,-110.14299999999999,5053.151,0.0,11.317,579.9830000000001,0.0,-2.356,0.82,,,,,,,,,,,,,44704.0,0.956,0.012,84.5,tests performed,68.06,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-28,237906.0,1647.0,695.571,27119.0,2.0,-117.286,5088.378,35.226,14.877,580.026,0.043,-2.509,0.83,,,,,,,,,2536234.0,,54.245,,44962.0,0.9620000000000001,0.015,64.6,tests performed,68.06,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-29,238564.0,658.0,534.286,27121.0,2.0,-215.28599999999997,5102.451,14.073,11.427,580.069,0.043,-4.605,0.83,,,,,,,,,,,,,44389.0,0.9490000000000001,0.012,83.1,tests performed,68.06,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-30,239228.0,664.0,562.571,27125.0,4.0,-221.857,5116.653,14.202,12.032,580.155,0.086,-4.745,0.82,,,,,,,,,,,,,43816.0,0.937,0.013000000000000001,77.9,tests performed,68.06,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-05-31,239479.0,251.0,529.571,27127.0,2.0,-232.143,5122.021,5.367999999999999,11.327,580.197,0.043,-4.965,0.82,,,,,16.934,0.36200000000000004,271.94,5.816,,,,,43243.0,0.925,0.012,81.7,tests performed,68.06,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-01,239638.0,159.0,605.429,27127.0,0.0,41.857,5125.4220000000005,3.4010000000000002,12.949000000000002,580.197,0.0,0.895,0.82,,,,,,,,,,,,,42669.0,0.9129999999999999,0.013999999999999999,70.5,tests performed,66.67,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-02,239932.0,294.0,524.714,27127.0,0.0,1.429,5131.71,6.287999999999999,11.222999999999999,580.197,0.0,0.031,0.82,,,,,,,,,,,,,42096.0,0.9,0.012,80.2,tests performed,66.67,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-03,240326.0,394.0,581.0,27128.0,1.0,1.571,5140.137,8.427,12.427,580.219,0.021,0.034,0.82,,,,,,,,,,,,,41523.0,0.888,0.013999999999999999,71.5,tests performed,66.67,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-04,240660.0,334.0,393.42900000000003,27133.0,5.0,2.0,5147.281,7.144,8.415,580.326,0.107,0.043,0.83,,,,,,,,,2822880.0,,60.376000000000005,,40949.0,0.8759999999999999,0.01,104.1,tests performed,66.67,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-05,240978.0,318.0,344.85699999999997,27134.0,1.0,1.857,5154.082,6.801,7.376,580.347,0.021,0.04,0.83,,,,,,,,,,,,,39974.0,0.855,0.009000000000000001,115.9,tests performed,66.67,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-06,241310.0,332.0,297.42900000000003,27135.0,1.0,1.429,5161.183,7.101,6.361000000000001,580.368,0.021,0.031,0.84,,,,,,,,,,,,,38999.0,0.8340000000000001,0.008,131.1,tests performed,66.67,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-07,241550.0,240.0,295.857,27136.0,1.0,1.286,5166.316,5.132999999999999,6.327999999999999,580.39,0.021,0.027000000000000003,0.85,,,,,17.93,0.38299999999999995,257.994,5.518,,,,,38024.0,0.813,0.008,128.5,tests performed,66.67,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-08,241717.0,167.0,297.0,27136.0,0.0,1.286,5169.888,3.572,6.352,580.39,0.0,0.027000000000000003,0.86,,,,,,,,,,,,,37048.0,0.792,0.008,124.7,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-09,241966.0,249.0,290.57099999999997,27136.0,0.0,1.286,5175.214,5.3260000000000005,6.215,580.39,0.0,0.027000000000000003,0.88,,,,,,,,,,,,,36073.0,0.772,0.008,124.1,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-10,242280.0,314.0,279.143,27136.0,0.0,1.143,5181.93,6.716,5.97,580.39,0.0,0.024,0.89,,,,,,,,,,,,,35098.0,0.7509999999999999,0.008,125.7,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-11,242707.0,427.0,292.42900000000003,27136.0,0.0,0.429,5191.062,9.133,6.255,580.39,0.0,0.009000000000000001,0.91,,,,,,,,,3061738.0,,65.485,,34123.0,0.73,0.009000000000000001,116.7,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-12,243209.0,502.0,318.714,27136.0,0.0,0.28600000000000003,5201.799,10.737,6.817,580.39,0.0,0.006,0.92,,,,,,,,,,,,,33914.0,0.725,0.009000000000000001,106.4,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-13,243605.0,396.0,327.85699999999997,27136.0,0.0,0.14300000000000002,5210.269,8.47,7.0120000000000005,580.39,0.0,0.003,0.93,,,,,,,,,,,,,33706.0,0.721,0.01,102.8,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-14,243928.0,323.0,339.714,27136.0,0.0,0.0,5217.177,6.9079999999999995,7.266,580.39,0.0,0.0,0.94,,,,,15.937999999999999,0.341,158.38299999999998,3.388,,,,,33498.0,0.716,0.01,98.6,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-15,244109.0,181.0,341.714,27136.0,0.0,0.0,5221.049,3.8710000000000004,7.309,580.39,0.0,0.0,0.95,,,,,,,,,,,,,33289.0,0.7120000000000001,0.01,97.4,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-16,244328.0,219.0,337.42900000000003,27136.0,0.0,0.0,5225.733,4.684,7.2170000000000005,580.39,0.0,0.0,0.97,,,,,,,,,,,,,33081.0,0.708,0.01,98.0,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-17,244683.0,355.0,343.286,27136.0,0.0,0.0,5233.326,7.593,7.3420000000000005,580.39,0.0,0.0,0.98,,,,,,,,,,,,,32873.0,0.703,0.01,95.8,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-18,245268.0,585.0,365.85699999999997,27136.0,0.0,0.0,5245.838000000001,12.512,7.825,580.39,0.0,0.0,1.0,,,,,,,,,3290388.0,,70.375,,32664.0,0.6990000000000001,0.011000000000000001,89.3,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-19,245575.0,307.0,338.0,28315.0,1179.0,168.429,5252.404,6.566,7.229,605.606,25.217,3.602,1.01,,,,,,,,,,,,,31666.0,0.677,0.011000000000000001,93.7,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-20,245938.0,363.0,333.286,28322.0,7.0,169.429,5260.168000000001,7.763999999999999,7.127999999999999,605.756,0.15,3.6239999999999997,1.02,,,,,,,,,,,,,30668.0,0.6559999999999999,0.011000000000000001,92.0,tests performed,57.41,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-21,246272.0,334.0,334.85699999999997,28323.0,1.0,169.571,5267.311,7.144,7.162000000000001,605.778,0.021,3.627,1.03,,,,,7.968999999999999,0.17,174.32,3.728,,,,,29670.0,0.635,0.011000000000000001,88.6,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-22,246504.0,232.0,342.14300000000003,28324.0,1.0,169.71400000000003,5272.273,4.962,7.318,605.799,0.021,3.63,1.04,,,,,,,,,,,,,28672.0,0.613,0.012,83.8,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-23,246752.0,248.0,346.286,28325.0,1.0,169.857,5277.578,5.303999999999999,7.406000000000001,605.82,0.021,3.633,1.06,,,,,,,,,,,,,27674.0,0.5920000000000001,0.013000000000000001,79.9,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-24,247086.0,334.0,343.286,28327.0,2.0,170.143,5284.721,7.144,7.3420000000000005,605.863,0.043,3.639,1.08,,,,,,,,,,,,,26676.0,0.5710000000000001,0.013000000000000001,77.7,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-25,247486.0,400.0,316.857,28330.0,3.0,170.571,5293.276999999999,8.555,6.777,605.927,0.064,3.648,1.09,,,,,,,,,3470130.0,,74.22,,25677.0,0.5489999999999999,0.012,81.0,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-26,247905.0,419.0,332.85699999999997,28338.0,8.0,3.286,5302.238,8.962,7.119,606.0980000000001,0.171,0.07,1.11,,,,,,,,,,,,,25567.0,0.547,0.013000000000000001,76.8,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-27,248469.0,564.0,361.57099999999997,28341.0,3.0,2.714,5314.3009999999995,12.062999999999999,7.733,606.163,0.064,0.057999999999999996,1.13,,,,,,,,,,,,,25456.0,0.544,0.013999999999999999,70.4,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-28,248770.0,301.0,356.85699999999997,28343.0,2.0,2.8569999999999998,5320.7390000000005,6.438,7.632999999999999,606.205,0.043,0.061,1.14,,,,,21.915,0.469,161.371,3.451,,,,,25346.0,0.542,0.013999999999999999,71.0,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-29,248970.0,200.0,352.286,28346.0,3.0,3.1430000000000002,5325.017,4.2780000000000005,7.535,606.27,0.064,0.067,1.15,,,,,,,,,,,,,25235.0,0.54,0.013999999999999999,71.6,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-06-30,249271.0,301.0,359.85699999999997,28355.0,9.0,4.2860000000000005,5331.455,6.438,7.697,606.462,0.192,0.092,1.17,,,,,,,,,,,,,25125.0,0.537,0.013999999999999999,69.8,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-07-01,249659.0,388.0,367.57099999999997,28364.0,9.0,5.2860000000000005,5339.753000000001,8.299,7.862,606.655,0.192,0.113,1.19,,,,,,,,,,,,,25014.0,0.535,0.015,68.1,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-07-02,250103.0,444.0,373.85699999999997,28368.0,4.0,5.428999999999999,5349.25,9.496,7.996,606.74,0.086,0.11599999999999999,1.21,,,,,,,,,3644458.0,,77.94800000000001,,24904.0,0.5329999999999999,0.015,66.6,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-07-03,250545.0,442.0,377.14300000000003,28385.0,17.0,6.7139999999999995,5358.703,9.454,8.066,607.104,0.364,0.14400000000000002,1.24,,,,,,,,,,,,,25535.0,0.546,0.015,67.7,tests performed,41.2,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
ESP,Europe,Spain,2020-07-04,250545.0,0.0,296.57099999999997,28385.0,0.0,6.2860000000000005,5358.703,0.0,6.343,607.104,0.0,0.134,1.26,,,,,,,,,,,,,26166.0,0.56,0.011000000000000001,88.2,tests performed,56.94,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,,2.97,83.56,0.8909999999999999
