sno,state_name,active,cured,death,total,extract_date,positive,new_active,new_positive,new_cured,new_death,state_code,date
7,Chhattisgarh,27857,97067,1081,126005,2020-10-07 20:00:13,126005.0,27238.0,128893.0,100551.0,1104.0,22.0,2020-10-07
7,Chhattisgarh,27238,100551,1104,128893,2020-10-08 20:00:57,128893.0,26777.0,131739.0,103828.0,1134.0,22.0,2020-10-08
7,Chhattisgarh,26777,103828,1134,131739,2020-10-09 20:00:49,131739.0,27427.0,134612.0,106027.0,1158.0,22.0,2020-10-09
7,Chhattisgarh,27427,106027,1158,134612,2020-10-10 20:00:13,134612.0,27439.0,137570.0,108935.0,1196.0,22.0,2020-10-10
7,Chhattisgarh,27439,108935,1196,137570,2020-10-11 20:00:18,137570.0,27369.0,140258.0,111654.0,1235.0,22.0,2020-10-11
7,Chhattisgarh,27369,111654,1235,140258,2020-10-12 20:00:42,140258.0,27348.0,142372.0,113771.0,1253.0,22.0,2020-10-12
7,Chhattisgarh,27348,113771,1253,142372,2020-10-13 20:00:19,142372.0,27421.0,145247.0,116540.0,1286.0,22.0,2020-10-13
7,Chhattisgarh,27421,116540,1286,145247,2020-10-14 12:00:13,145247.0,27208.0,147866.0,119352.0,1306.0,22.0,2020-10-14
7,Chhattisgarh,27208,119352,1306,147866,2020-10-15 20:00:21,147866.0,27809.0,150696.0,121548.0,1339.0,22.0,2020-10-15
7,Chhattisgarh,27809,121548,1339,150696,2020-10-16 20:00:17,150696.0,28187.0,153515.0,123943.0,1385.0,22.0,2020-10-16
7,Chhattisgarh,28187,123943,1385,153515,2020-10-17 20:00:14,153515.0,27693.0,155987.0,126869.0,1425.0,22.0,2020-10-17
7,Chhattisgarh,27693,126869,1425,155987,2020-10-18 16:00:18,155987.0,27180.0,158502.0,129883.0,1439.0,22.0,2020-10-18
7,Chhattisgarh,27180,129883,1439,158502,2020-10-19 20:00:22,158502.0,26750.0,160396.0,132168.0,1478.0,22.0,2020-10-19
7,Chhattisgarh,26750,132168,1478,160396,2020-10-20 20:00:19,160396.0,25979.0,162772.0,135259.0,1534.0,22.0,2020-10-20
7,Chhattisgarh,25979,135259,1534,162772,2020-10-21 20:00:18,162772.0,25709.0,165279.0,137986.0,1584.0,22.0,2020-10-21
7,Chhattisgarh,25709,137986,1584,165279,2020-10-22 20:00:13,165279.0,25795.0,167639.0,140216.0,1628.0,22.0,2020-10-22
7,Chhattisgarh,25795,140216,1628,167639,2020-10-23 20:00:34,167639.0,25238.0,170130.0,143212.0,1680.0,22.0,2020-10-23
7,Chhattisgarh,25238,143212,1680,170130,2020-10-24 20:00:13,170130.0,24620.0,172580.0,146222.0,1738.0,22.0,2020-10-24
7,Chhattisgarh,24620,146222,1738,172580,2020-10-25 20:00:13,172580.0,23899.0,174591.0,148899.0,1793.0,22.0,2020-10-25
7,Chhattisgarh,23899,148899,1793,174591,2020-10-26 20:00:13,174591.0,23743.0,175959.0,150398.0,1818.0,22.0,2020-10-26
7,Chhattisgarh,23743,150398,1818,175959,2020-10-27 20:00:13,175959.0,22093.0,177608.0,153654.0,1861.0,22.0,2020-10-27
7,Chhattisgarh,22093,153654,1861,177608,2020-10-28 20:00:18,177608.0,21693.0,179654.0,156080.0,1881.0,22.0,2020-10-28
7,Chhattisgarh,21693,156080,1881,179654,2020-10-29 20:00:17,179654.0,22167.0,181583.0,157480.0,1936.0,22.0,2020-10-29
7,Chhattisgarh,22167,157480,1936,181583,2020-10-30 20:00:18,181583.0,22331.0,183588.0,159268.0,1989.0,22.0,2020-10-30
7,Chhattisgarh,22331,159268,1989,183588,2020-10-31 20:00:13,183588.0,22350.0,185306.0,160918.0,2038.0,22.0,2020-10-31
7,Chhattisgarh,22350,160918,2038,185306,2020-11-01 20:00:17,185306.0,22090.0,187270.0,163079.0,2101.0,22.0,2020-11-01
7,Chhattisgarh,22090,163079,2101,187270,2020-11-02 20:00:18,187270.0,22126.0,188813.0,164537.0,2150.0,22.0,2020-11-02
7,Chhattisgarh,22126,164537,2150,188813,2020-11-03 20:00:17,188813.0,21914.0,190513.0,166391.0,2208.0,22.0,2020-11-03
7,Chhattisgarh,21914,166391,2208,190513,2020-11-04 20:00:17,190513.0,21770.0,192237.0,168201.0,2266.0,22.0,2020-11-04
7,Chhattisgarh,21770,168201,2266,192237,2020-11-05 20:00:12,192237.0,22773.0,194499.0,169410.0,2316.0,22.0,2020-11-05
7,Chhattisgarh,22773,169410,2316,194499,2020-11-06 20:00:16,194499.0,23113.0,196233.0,170760.0,2360.0,22.0,2020-11-06
7,Chhattisgarh,23113,170760,2360,196233,2020-11-07 20:00:13,196233.0,23066.0,197991.0,172513.0,2412.0,22.0,2020-11-07
7,Chhattisgarh,23066,172513,2412,197991,2020-11-08 20:00:17,197991.0,23256.0,199562.0,173872.0,2434.0,22.0,2020-11-08
7,Chhattisgarh,23256,173872,2434,199562,2020-11-09 20:00:19,199562.0,22361.0,200937.0,176129.0,2447.0,22.0,2020-11-09
7,Chhattisgarh,22361,176129,2447,200937,2020-11-10 20:00:17,200937.0,21221.0,202523.0,178838.0,2464.0,22.0,2020-11-10
7,Chhattisgarh,21221,178838,2464,202523,2020-11-11 20:00:13,202523.0,20725.0,204202.0,180995.0,2482.0,22.0,2020-11-11
7,Chhattisgarh,20725,180995,2482,204202,2020-11-12 20:00:13,204202.0,20226.0,205923.0,183190.0,2507.0,22.0,2020-11-12
7,Chhattisgarh,20226,183190,2507,205923,2020-11-13 20:00:17,205923.0,20061.0,207740.0,185152.0,2527.0,22.0,2020-11-13
7,Chhattisgarh,20061,185152,2527,207740,2020-11-14 20:00:13,207740.0,19221.0,209288.0,187522.0,2545.0,22.0,2020-11-14
7,Chhattisgarh,19221,187522,2545,209288,2020-11-15 20:00:17,209288.0,19275.0,210004.0,188167.0,2562.0,22.0,2020-11-15
7,Chhattisgarh,19275,188167,2562,210004,2020-11-16 20:00:13,210004.0,19087.0,210534.0,188869.0,2578.0,22.0,2020-11-16
7,Chhattisgarh,19087,188869,2578,210534,2020-11-17 20:00:14,210534.0,18577.0,211644.0,190463.0,2604.0,22.0,2020-11-17
7,Chhattisgarh,18577,190463,2604,211644,2020-11-18 20:00:17,211644.0,18561.0,213365.0,192181.0,2623.0,22.0,2020-11-18
7,Chhattisgarh,18561,192181,2623,213365,2020-11-19 20:00:17,213365.0,18770.0,215413.0,193997.0,2646.0,22.0,2020-11-19
7,Chhattisgarh,18770,193997,2646,215413,2020-11-20 20:00:17,215413.0,19421.0,217562.0,195469.0,2672.0,22.0,2020-11-20
7,Chhattisgarh,19421,195469,2672,217562,2020-11-21 20:00:18,217562.0,19817.0,219404.0,196896.0,2691.0,22.0,2020-11-21
7,Chhattisgarh,19817,196896,2691,219404,2020-11-22 20:00:13,219404.0,20659.0,221688.0,198316.0,2713.0,22.0,2020-11-22
7,Chhattisgarh,20659,198316,2713,221688,2020-11-23 20:00:13,221688.0,21393.0,223436.0,199311.0,2732.0,22.0,2020-11-23
7,Chhattisgarh,21393,199311,2732,223436,2020-11-24 20:00:17,223436.0,21926.0,225497.0,200825.0,2746.0,22.0,2020-11-24
7,Chhattisgarh,21926,200825,2746,225497,2020-11-25 20:00:18,225497.0,22815.0,227326.0,201744.0,2767.0,22.0,2020-11-25
7,Chhattisgarh,22815,201744,2767,227326,2020-11-26 20:00:17,227326.0,24676.0,229203.0,201744.0,2783.0,22.0,2020-11-26
7,Chhattisgarh,24676,201744,2783,229203,2020-11-27 20:00:13,229203.0,23957.0,230956.0,204198.0,2801.0,22.0,2020-11-27
7,Chhattisgarh,23957,204198,2801,230956,2020-11-28 20:00:16,230956.0,21839.0,232835.0,208183.0,2813.0,22.0,2020-11-28
7,Chhattisgarh,21839,208183,2813,232835,2020-11-29 20:00:16,232835.0,20978.0,234725.0,210917.0,2830.0,22.0,2020-11-29
7,Chhattisgarh,20978,210917,2830,234725,2020-11-30 20:00:17,234725.0,20641.0,235998.0,212517.0,2840.0,22.0,2020-11-30
7,Chhattisgarh,20641,212517,2840,235998,2020-12-01 20:00:13,235998.0,19635.0,237322.0,214826.0,2861.0,22.0,2020-12-01
7,Chhattisgarh,19635,214826,2861,237322,2020-12-02 20:00:13,237322.0,19333.0,239215.0,216990.0,2892.0,22.0,2020-12-02
8,Dadra and Nagar Haveli and Daman and Diu,186,414,2,602,2020-07-19,,,,,,,2020-07-19
8,Dadra and Nagar Haveli and Daman and Diu,189,414,2,605,2020-07-20,,,,,,,2020-07-20
8,Dadra and Nagar Haveli and Daman and Diu,234,448,2,684,2020-07-21,,,,,,,2020-07-21
8,Dadra and Nagar Haveli and Daman and Diu,240,463,2,705,2020-07-22,,,,,,,2020-07-22
8,Dadra and Nagar Haveli and Daman and Diu,257,474,2,733,2020-07-23 10:49:43,,,,,,,2020-07-23
8,Dadra and Nagar Haveli and Daman and Diu,279,489,2,770,2020-07-24 15:21:33,,,,,,,2020-07-24
8,Dadra and Nagar Haveli and Daman and Diu,301,512,2,815,2020-07-25 20:49:42,,,,,,,2020-07-25
8,Dadra and Nagar Haveli and Daman and Diu,328,530,2,860,2020-07-26 11:38,,,,,,,2020-07-26
8,Dadra and Nagar Haveli and Daman and Diu,362,550,2,914,2020-07-27 10:20:57,,,,,,,2020-07-27
8,Dadra and Nagar Haveli and Daman and Diu,380,564,2,946,2020-07-29 21:00:27,946.0,384.0,982.0,596.0,2.0,26.0,2020-07-29
8,Dadra and Nagar Haveli and Daman and Diu,384,596,2,982,2020-07-30 18:00:13,982.0,376.0,1026.0,648.0,2.0,26.0,2020-07-30
8,Dadra and Nagar Haveli and Daman and Diu,376,648,2,1026,2020-07-31 18:00:13,1026.0,394.0,1064.0,668.0,2.0,26.0,2020-07-31
8,Dadra and Nagar Haveli and Daman and Diu,394,668,2,1064,2020-08-01 18:00:13,1064.0,412.0,1100.0,686.0,2.0,26.0,2020-08-01
8,Dadra and Nagar Haveli and Daman and Diu,412,686,2,1100,2020-08-02 18:00:12,1100.0,418.0,1145.0,725.0,2.0,26.0,2020-08-02
8,Dadra and Nagar Haveli and Daman and Diu,418,725,2,1145,2020-08-03 18:00:13,1145.0,416.0,1184.0,766.0,2.0,26.0,2020-08-03
8,Dadra and Nagar Haveli and Daman and Diu,416,766,2,1184,2020-08-04 18:00:12,1184.0,412.0,1274.0,860.0,2.0,26.0,2020-08-04
8,Dadra and Nagar Haveli and Daman and Diu,412,860,2,1274,2020-08-05 18:00:13,1274.0,404.0,1325.0,919.0,2.0,26.0,2020-08-05
8,Dadra and Nagar Haveli and Daman and Diu,404,919,2,1325,2020-08-06 18:00:12,1325.0,404.0,1366.0,960.0,2.0,26.0,2020-08-06
8,Dadra and Nagar Haveli and Daman and Diu,404,960,2,1366,2020-08-07 18:00:12,1366.0,416.0,1391.0,973.0,2.0,26.0,2020-08-07
8,Dadra and Nagar Haveli and Daman and Diu,416,973,2,1391,2020-08-08 20:00:24,1391.0,421.0,1437.0,1014.0,2.0,26.0,2020-08-08
8,Dadra and Nagar Haveli and Daman and Diu,421,1014,2,1437,2020-08-09 20:00:13,1437.0,417.0,1456.0,1037.0,2.0,26.0,2020-08-09
8,Dadra and Nagar Haveli and Daman and Diu,417,1037,2,1456,2020-08-10 20:00:25,1456.0,441.0,1564.0,1121.0,2.0,26.0,2020-08-10
8,Dadra and Nagar Haveli and Daman and Diu,441,1121,2,1564,2020-08-11 20:00:31,1564.0,444.0,1613.0,1167.0,2.0,26.0,2020-08-11
8,Dadra and Nagar Haveli and Daman and Diu,444,1167,2,1613,2020-08-12 20:00:44,1613.0,442.0,1653.0,1209.0,2.0,26.0,2020-08-12
8,Dadra and Nagar Haveli and Daman and Diu,442,1209,2,1653,2020-08-13 20:00:14,1653.0,446.0,1696.0,1248.0,2.0,26.0,2020-08-13
8,Dadra and Nagar Haveli and Daman and Diu,446,1248,2,1696,2020-08-14 20:00:29,1696.0,458.0,1752.0,1292.0,2.0,26.0,2020-08-14
8,Dadra and Nagar Haveli and Daman and Diu,458,1292,2,1752,2020-08-15 20:00:16,1752.0,464.0,1797.0,1331.0,2.0,26.0,2020-08-15
8,Dadra and Nagar Haveli and Daman and Diu,464,1331,2,1797,2020-08-16 20:00:14,1797.0,457.0,1843.0,1384.0,2.0,26.0,2020-08-16
8,Dadra and Nagar Haveli and Daman and Diu,457,1384,2,1843,2020-08-17 20:00:14,1843.0,445.0,1878.0,1431.0,2.0,26.0,2020-08-17
8,Dadra and Nagar Haveli and Daman and Diu,445,1431,2,1878,2020-08-18 20:00:15,1878.0,447.0,1908.0,1459.0,2.0,26.0,2020-08-18
8,Dadra and Nagar Haveli and Daman and Diu,447,1459,2,1908,2020-08-19 20:00:17,1908.0,425.0,1951.0,1524.0,2.0,26.0,2020-08-19
8,Dadra and Nagar Haveli and Daman and Diu,425,1524,2,1951,2020-08-20 20:00:15,1951.0,389.0,1995.0,1604.0,2.0,26.0,2020-08-20
8,Dadra and Nagar Haveli and Daman and Diu,389,1604,2,1995,2020-08-21 20:00:16,1995.0,401.0,2030.0,1627.0,2.0,26.0,2020-08-21
8,Dadra and Nagar Haveli and Daman and Diu,401,1627,2,2030,2020-08-22 20:00:33,2030.0,428.0,2082.0,1652.0,2.0,26.0,2020-08-22
8,Dadra and Nagar Haveli and Daman and Diu,428,1652,2,2082,2020-08-23 20:00:14,208.0,416.0,2120.0,1702.0,2.0,26.0,2020-08-23
8,Dadra and Nagar Haveli and Daman and Diu,416,1702,2,2120,2020-08-24 20:00:13,2120.0,406.0,2161.0,1753.0,2.0,26.0,2020-08-24
8,Dadra and Nagar Haveli and Daman and Diu,406,1753,2,2161,2020-08-25 20:00:14,2161.0,393.0,2181.0,1786.0,2.0,26.0,2020-08-25
8,Dadra and Nagar Haveli and Daman and Diu,393,1786,2,2181,2020-08-26 20:00:13,2181.0,381.0,2203.0,1820.0,2.0,26.0,2020-08-26
8,Dadra and Nagar Haveli and Daman and Diu,381,1820,2,2203,2020-08-27 20:00:47,2203.0,364.0,2228.0,1862.0,2.0,26.0,2020-08-27
8,Dadra and Nagar Haveli and Daman and Diu,364,1862,2,2228,2020-08-28 20:00:36,2228.0,348.0,2266.0,1916.0,2.0,26.0,2020-08-28
8,Dadra and Nagar Haveli and Daman and Diu,348,1916,2,2266,2020-08-29 20:00:18,2266.0,328.0,2290.0,1960.0,2.0,26.0,2020-08-29
8,Dadra and Nagar Haveli and Daman and Diu,328,1960,2,2290,2020-08-30 20:00:18,2290.0,306.0,2306.0,1998.0,2.0,26.0,2020-08-30
8,Dadra and Nagar Haveli and Daman and Diu,306,1998,2,2306,2020-08-31 20:00:14,2306.0,296.0,2340.0,2042.0,2.0,26.0,2020-08-31
8,Dadra and Nagar Haveli and Daman and Diu,296,2042,2,2340,2020-09-01 20:00:13,2340.0,284.0,2367.0,2081.0,2.0,26.0,2020-09-01
8,Dadra and Nagar Haveli and Daman and Diu,284,2081,2,2367,2020-09-02 20:00:13,2367.0,262.0,2386.0,2122.0,2.0,26.0,2020-09-02
8,Dadra and Nagar Haveli and Daman and Diu,262,2122,2,2386,2020-09-03 20:00:13,2386.0,292.0,2435.0,2141.0,2.0,26.0,2020-09-03
8,Dadra and Nagar Haveli and Daman and Diu,292,2141,2,2435,2020-09-04 20:00:13,2435.0,294.0,2450.0,2154.0,2.0,26.0,2020-09-04
8,Dadra and Nagar Haveli and Daman and Diu,294,2154,2,2450,2020-09-05 16:00:13,2450.0,285.0,2467.0,2180.0,2.0,26.0,2020-09-05
8,Dadra and Nagar Haveli and Daman and Diu,285,2180,2,2467,2020-09-06 20:00:14,2467.0,301.0,2537.0,2234.0,2.0,26.0,2020-09-06
8,Dadra and Nagar Haveli and Daman and Diu,301,2234,2,2537,2020-09-07 20:00:13,2537.0,302.0,2575.0,2271.0,2.0,26.0,2020-09-07
8,Dadra and Nagar Haveli and Daman and Diu,302,2271,2,2575,2020-09-08 20:00:13,2575.0,297.0,2590.0,2291.0,2.0,26.0,2020-09-08
8,Dadra and Nagar Haveli and Daman and Diu,297,2291,2,2590,2020-09-09 20:00:17,2590.0,294.0,2617.0,2321.0,2.0,26.0,2020-09-09
8,Dadra and Nagar Haveli and Daman and Diu,294,2321,2,2617,2020-09-10 20:00:14,2617.0,295.0,2643.0,2346.0,2.0,26.0,2020-09-10
8,Dadra and Nagar Haveli and Daman and Diu,295,2346,2,2643,2020-09-11 20:00:34,2643.0,294.0,2671.0,2375.0,2.0,26.0,2020-09-11
8,Dadra and Nagar Haveli and Daman and Diu,294,2375,2,2671,2020-09-12 20:00:55,2671.0,280.0,2695.0,2413.0,2.0,26.0,2020-09-12
8,Dadra and Nagar Haveli and Daman and Diu,280,2413,2,2695,2020-09-13 20:00:16,2695.0,279.0,2725.0,2444.0,2.0,26.0,2020-09-13
8,Dadra and Nagar Haveli and Daman and Diu,279,2444,2,2725,2020-09-14 20:00:15,2725.0,255.0,2745.0,2488.0,2.0,26.0,2020-09-14
8,Dadra and Nagar Haveli and Daman and Diu,255,2488,2,2745,2020-09-15 20:00:18,2745.0,248.0,2763.0,2513.0,2.0,26.0,2020-09-15
8,Dadra and Nagar Haveli and Daman and Diu,248,2513,2,2763,2020-09-16 16:00:15,2763.0,229.0,2783.0,2552.0,2.0,26.0,2020-09-16
8,Dadra and Nagar Haveli and Daman and Diu,229,2552,2,2783,2020-09-17 20:00:32,2783.0,233.0,2810.0,2575.0,2.0,26.0,2020-09-17
8,Dadra and Nagar Haveli and Daman and Diu,233,2575,2,2810,2020-09-18 20:00:13,2810.0,221.0,2831.0,2608.0,2.0,26.0,2020-09-18
8,Dadra and Nagar Haveli and Daman and Diu,221,2608,2,2831,2020-09-19 20:00:14,2831.0,218.0,2859.0,2639.0,2.0,26.0,2020-09-19
8,Dadra and Nagar Haveli and Daman and Diu,218,2639,2,2859,2020-09-20 20:00:32,2859.0,208.0,2887.0,2677.0,2.0,26.0,2020-09-20
8,Dadra and Nagar Haveli and Daman and Diu,208,2677,2,2887,2020-09-21 20:00:13,2887.0,229.0,2924.0,2693.0,2.0,26.0,2020-09-21
8,Dadra and Nagar Haveli and Daman and Diu,229,2693,2,2924,2020-09-22 20:00:17,2924.0,220.0,2933.0,2711.0,2.0,26.0,2020-09-22
8,Dadra and Nagar Haveli and Daman and Diu,220,2711,2,2933,2020-09-23 20:00:35,2933.0,198.0,2944.0,2744.0,2.0,26.0,2020-09-23
8,Dadra and Nagar Haveli and Daman and Diu,198,2744,2,2944,2020-09-24 20:00:13,2944.0,205.0,2962.0,2755.0,2.0,26.0,2020-09-24
8,Dadra and Nagar Haveli and Daman and Diu,205,2755,2,2962,2020-09-25 20:00:13,2962.0,190.0,2977.0,2785.0,2.0,26.0,2020-09-25
8,Dadra and Nagar Haveli and Daman and Diu,190,2785,2,2977,2020-09-26 20:00:34,2977.0,182.0,2989.0,2805.0,2.0,26.0,2020-09-26
8,Dadra and Nagar Haveli and Daman and Diu,182,2805,2,2989,2020-09-27 20:00:34,2989.0,163.0,2996.0,2831.0,2.0,26.0,2020-09-27
8,Dadra and Nagar Haveli and Daman and Diu,163,2831,2,2996,2020-09-28 20:00:13,2996.0,152.0,3002.0,2848.0,2.0,26.0,2020-09-28
8,Dadra and Nagar Haveli and Daman and Diu,152,2848,2,3002,2020-09-29 20:00:13,3002.0,133.0,3012.0,2877.0,2.0,26.0,2020-09-29
8,Dadra and Nagar Haveli and Daman and Diu,133,2877,2,3012,2020-09-30 20:00:18,3012.0,120.0,3032.0,2910.0,2.0,26.0,2020-09-30
8,Dadra and Nagar Haveli and Daman and Diu,120,2910,2,3032,2020-10-01 20:00:13,3032.0,109.0,3040.0,2929.0,2.0,26.0,2020-10-01
8,Dadra and Nagar Haveli and Daman and Diu,109,2929,2,3040,2020-10-02 20:00:13,3040.0,113.0,3054.0,2939.0,2.0,26.0,2020-10-02
8,Dadra and Nagar Haveli and Daman and Diu,113,2939,2,3054,2020-10-03 20:00:13,3054.0,100.0,3061.0,2959.0,2.0,26.0,2020-10-03
8,Dadra and Nagar Haveli and Daman and Diu,100,2959,2,3061,2020-10-04 20:00:19,3061.0,101.0,3070.0,2967.0,2.0,26.0,2020-10-04
8,Dadra and Nagar Haveli and Daman and Diu,101,2967,2,3070,2020-10-05 20:00:54,3070.0,105.0,3087.0,2980.0,2.0,26.0,2020-10-05
8,Dadra and Nagar Haveli and Daman and Diu,105,2980,2,3087,2020-10-06 20:00:49,3087.0,99.0,3092.0,2991.0,2.0,26.0,2020-10-06
8,Dadra and Nagar Haveli and Daman and Diu,99,2991,2,3092,2020-10-07 20:00:13,3092.0,101.0,3103.0,3000.0,2.0,26.0,2020-10-07
8,Dadra and Nagar Haveli and Daman and Diu,101,3000,2,3103,2020-10-08 20:00:57,3103.0,108.0,3120.0,3010.0,2.0,26.0,2020-10-08
8,Dadra and Nagar Haveli and Daman and Diu,108,3010,2,3120,2020-10-09 20:00:49,3120.0,105.0,3132.0,3025.0,2.0,26.0,2020-10-09
8,Dadra and Nagar Haveli and Daman and Diu,105,3025,2,3132,2020-10-10 20:00:13,3132.0,101.0,3140.0,3037.0,2.0,26.0,2020-10-10
8,Dadra and Nagar Haveli and Daman and Diu,101,3037,2,3140,2020-10-11 20:00:18,3140.0,100.0,3152.0,3050.0,2.0,26.0,2020-10-11
8,Dadra and Nagar Haveli and Daman and Diu,100,3050,2,3152,2020-10-12 20:00:42,3152.0,102.0,3163.0,3059.0,2.0,26.0,2020-10-12
8,Dadra and Nagar Haveli and Daman and Diu,102,3059,2,3163,2020-10-13 20:00:19,3163.0,102.0,3168.0,3064.0,2.0,26.0,2020-10-13
8,Dadra and Nagar Haveli and Daman and Diu,102,3064,2,3168,2020-10-14 12:00:13,3168.0,85.0,3168.0,3081.0,2.0,26.0,2020-10-14
8,Dadra and Nagar Haveli and Daman and Diu,85,3081,2,3168,2020-10-15 20:00:21,3168.0,79.0,3171.0,3090.0,2.0,26.0,2020-10-15
8,Dadra and Nagar Haveli and Daman and Diu,79,3090,2,3171,2020-10-16 20:00:17,3171.0,71.0,3172.0,3099.0,2.0,26.0,2020-10-16
8,Dadra and Nagar Haveli and Daman and Diu,71,3099,2,3172,2020-10-17 20:00:14,3172.0,66.0,3177.0,3109.0,2.0,26.0,2020-10-17
8,Dadra and Nagar Haveli and Daman and Diu,66,3109,2,3177,2020-10-18 16:00:18,3177.0,59.0,3180.0,3119.0,2.0,26.0,2020-10-18
8,Dadra and Nagar Haveli and Daman and Diu,59,3119,2,3180,2020-10-19 20:00:22,3180.0,54.0,3183.0,3127.0,2.0,26.0,2020-10-19
8,Dadra and Nagar Haveli and Daman and Diu,54,3127,2,3183,2020-10-20 20:00:19,3183.0,43.0,3185.0,3140.0,2.0,26.0,2020-10-20
8,Dadra and Nagar Haveli and Daman and Diu,43,3140,2,3185,2020-10-21 20:00:18,3185.0,39.0,3194.0,3153.0,2.0,26.0,2020-10-21
8,Dadra and Nagar Haveli and Daman and Diu,39,3153,2,3194,2020-10-22 20:00:13,3194.0,44.0,3207.0,3161.0,2.0,26.0,2020-10-22
8,Dadra and Nagar Haveli and Daman and Diu,44,3161,2,3207,2020-10-23 20:00:34,3207.0,47.0,3213.0,3164.0,2.0,26.0,2020-10-23
8,Dadra and Nagar Haveli and Daman and Diu,47,3164,2,3213,2020-10-24 20:00:13,3213.0,51.0,3220.0,3167.0,2.0,26.0,2020-10-24
8,Dadra and Nagar Haveli and Daman and Diu,51,3167,2,3220,2020-10-25 20:00:13,3220.0,50.0,3225.0,3173.0,2.0,26.0,2020-10-25
8,Dadra and Nagar Haveli and Daman and Diu,50,3173,2,3225,2020-10-26 20:00:13,3225.0,51.0,3228.0,3175.0,2.0,26.0,2020-10-26
8,Dadra and Nagar Haveli and Daman and Diu,51,3175,2,3228,2020-10-27 20:00:13,3228.0,50.0,3228.0,3176.0,2.0,26.0,2020-10-27
8,Dadra and Nagar Haveli and Daman and Diu,50,3176,2,3228,2020-10-28 20:00:18,3228.0,48.0,3231.0,3181.0,2.0,26.0,2020-10-28
8,Dadra and Nagar Haveli and Daman and Diu,48,3181,2,3231,2020-10-29 20:00:17,3231.0,51.0,3237.0,3184.0,2.0,26.0,2020-10-29
8,Dadra and Nagar Haveli and Daman and Diu,51,3184,2,3237,2020-10-30 20:00:18,3237.0,49.0,3243.0,3192.0,2.0,26.0,2020-10-30
8,Dadra and Nagar Haveli and Daman and Diu,49,3192,2,3243,2020-10-31 20:00:13,3243.0,49.0,3248.0,3197.0,2.0,26.0,2020-10-31
8,Dadra and Nagar Haveli and Daman and Diu,49,3197,2,3248,2020-11-01 20:00:17,3248.0,39.0,3251.0,3210.0,2.0,26.0,2020-11-01
8,Dadra and Nagar Haveli and Daman and Diu,39,3210,2,3251,2020-11-02 20:00:18,3251.0,34.0,3255.0,3219.0,2.0,26.0,2020-11-02
8,Dadra and Nagar Haveli and Daman and Diu,34,3219,2,3255,2020-11-03 20:00:17,3255.0,34.0,3257.0,3221.0,2.0,26.0,2020-11-03
8,Dadra and Nagar Haveli and Daman and Diu,34,3221,2,3257,2020-11-04 20:00:17,3257.0,30.0,3257.0,3225.0,2.0,26.0,2020-11-04
8,Dadra and Nagar Haveli and Daman and Diu,30,3225,2,3257,2020-11-05 20:00:12,3257.0,32.0,3262.0,3228.0,2.0,26.0,2020-11-05
8,Dadra and Nagar Haveli and Daman and Diu,32,3228,2,3262,2020-11-06 20:00:16,3262.0,36.0,3268.0,3230.0,2.0,26.0,2020-11-06
8,Dadra and Nagar Haveli and Daman and Diu,36,3230,2,3268,2020-11-07 20:00:13,3268.0,37.0,3272.0,3233.0,2.0,26.0,2020-11-07
8,Dadra and Nagar Haveli and Daman and Diu,37,3233,2,3272,2020-11-08 20:00:17,3272.0,32.0,3273.0,3239.0,2.0,26.0,2020-11-08
8,Dadra and Nagar Haveli and Daman and Diu,32,3239,2,3273,2020-11-09 20:00:19,3273.0,26.0,3274.0,3246.0,2.0,26.0,2020-11-09
8,Dadra and Nagar Haveli and Daman and Diu,26,3246,2,3274,2020-11-10 20:00:17,3274.0,23.0,3274.0,3249.0,2.0,26.0,2020-11-10
8,Dadra and Nagar Haveli and Daman and Diu,23,3249,2,3274,2020-11-11 20:00:13,3274.0,20.0,3275.0,3253.0,2.0,26.0,2020-11-11
8,Dadra and Nagar Haveli and Daman and Diu,20,3253,2,3275,2020-11-12 20:00:13,3275.0,18.0,3275.0,3255.0,2.0,26.0,2020-11-12
8,Dadra and Nagar Haveli and Daman and Diu,18,3255,2,3275,2020-11-13 20:00:17,3275.0,21.0,3278.0,3255.0,2.0,26.0,2020-11-13
8,Dadra and Nagar Haveli and Daman and Diu,21,3255,2,3278,2020-11-14 20:00:13,3278.0,20.0,3281.0,3259.0,2.0,26.0,2020-11-14
8,Dadra and Nagar Haveli and Daman and Diu,20,3259,2,3281,2020-11-15 20:00:17,3281.0,20.0,3285.0,3263.0,2.0,26.0,2020-11-15
8,Dadra and Nagar Haveli and Daman and Diu,20,3263,2,3285,2020-11-16 20:00:13,3285.0,22.0,3291.0,3267.0,2.0,26.0,2020-11-16
8,Dadra and Nagar Haveli and Daman and Diu,22,3267,2,3291,2020-11-17 20:00:14,3291.0,19.0,3294.0,3273.0,2.0,26.0,2020-11-17
8,Dadra and Nagar Haveli and Daman and Diu,19,3273,2,3294,2020-11-18 20:00:17,3294.0,21.0,3297.0,3274.0,2.0,26.0,2020-11-18
8,Dadra and Nagar Haveli and Daman and Diu,21,3274,2,3297,2020-11-19 20:00:17,3297.0,29.0,3305.0,3274.0,2.0,26.0,2020-11-19
8,Dadra and Nagar Haveli and Daman and Diu,29,3274,2,3305,2020-11-20 20:00:17,3305.0,31.0,3307.0,3274.0,2.0,26.0,2020-11-20
