sno,state_name,active,positive,cured,death,new_active,new_positive,new_cured,new_death,state_code,extract_date,total,date
25,Mizoram,183,398.0,215,0,174.0,408.0,234.0,0.0,15.0,2020-07-31 18:00:13,,2020-07-31
25,Mizoram,183,398.0,215,0,174.0,408.0,234.0,0.0,15.0,2020-07-31 18:00:13,,2020-07-31
25,Mizoram,183,398.0,215,0,174.0,408.0,234.0,0.0,15.0,2020-07-31 18:00:13,,2020-07-31
25,Mizoram,183,398.0,215,0,174.0,408.0,234.0,0.0,15.0,2020-07-31 18:00:13,,2020-07-31
25,Mizoram,183,398.0,215,0,174.0,408.0,234.0,0.0,15.0,2020-07-31 18:00:13,,2020-07-31
25,Mizoram,183,398.0,215,0,174.0,408.0,234.0,0.0,15.0,2020-07-31 18:00:13,,2020-07-31
25,Mizoram,183,398.0,215,0,174.0,408.0,234.0,0.0,15.0,2020-07-31 18:00:13,,2020-07-31
25,Mizoram,183,398.0,215,0,174.0,408.0,234.0,0.0,15.0,2020-07-31 18:00:13,,2020-07-31
25,Mizoram,183,398.0,215,0,174.0,408.0,234.0,0.0,15.0,2020-07-31 18:00:13,,2020-07-31
25,Mizoram,183,398.0,215,0,174.0,408.0,234.0,0.0,15.0,2020-07-31 18:00:13,,2020-07-31
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,174,408.0,234,0,165.0,412.0,247.0,0.0,15.0,2020-08-01 18:00:13,,2020-08-01
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,165,412.0,247,0,215.0,468.0,253.0,0.0,15.0,2020-08-02 18:00:12,,2020-08-02
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,215,468.0,253,0,224.0,482.0,258.0,0.0,15.0,2020-08-03 18:00:13,,2020-08-03
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,224,482.0,258,0,235.0,501.0,266.0,0.0,15.0,2020-08-04 18:00:12,,2020-08-04
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,235,501.0,266,0,222.0,504.0,282.0,0.0,15.0,2020-08-05 18:00:13,,2020-08-05
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,222,504.0,282,0,251.0,537.0,286.0,0.0,15.0,2020-08-06 18:00:12,,2020-08-06
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,537.0,286,0,251.0,539.0,288.0,0.0,15.0,2020-08-07 18:00:12,,2020-08-07
25,Mizoram,251,539.0,288,0,277.0,566.0,289.0,0.0,15.0,2020-08-08 20:02:05,,2020-08-08
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,277,566.0,289,0,297.0,593.0,296.0,0.0,15.0,2020-08-09 20:00:13,,2020-08-09
25,Mizoram,297,593.0,296,0,322.0,620.0,298.0,0.0,15.0,2020-08-10 20:00:25,,2020-08-10
25,Mizoram,297,593.0,296,0,322.0,620.0,298.0,0.0,15.0,2020-08-10 20:00:25,,2020-08-10
25,Mizoram,297,593.0,296,0,322.0,620.0,298.0,0.0,15.0,2020-08-10 20:00:25,,2020-08-10
25,Mizoram,297,593.0,296,0,322.0,620.0,298.0,0.0,15.0,2020-08-10 20:00:25,,2020-08-10
25,Mizoram,297,593.0,296,0,322.0,620.0,298.0,0.0,15.0,2020-08-10 20:00:25,,2020-08-10
25,Mizoram,322,620.0,298,0,300.0,623.0,323.0,0.0,15.0,2020-08-11 16:00:15,,2020-08-11
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,546,,432,0,,,,,,2020-07-19,978.0,2020-07-19
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,543,,445,0,,,,,,2020-07-20,988.0,2020-07-20
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
24,Nagaland,537,,484,0,,,,,,2020-07-21,1021.0,2020-07-21
